iot_start, iot_end, edge_start1, edge_end1, cloud_start, cloud_end, edge_start2, edge_end2
1737560725.5109081,1737560727.6390042,1737560726.5019748,1737560726.9198308,1737560726.9341853,1737560727.4579935,1737560727.4610178,1737560727.4610944
1737560719.211762,1737560729.995648,1737560729.771419,1737560729.8895476,1737560729.9037945,1737560729.9744494,1737560729.977666,1737560729.9777505
1737560719.499614,1737560730.163806,1737560729.8999774,1737560730.0276027,1737560730.039967,1737560730.142972,1737560730.14594,1737560730.1459973
1737560719.499614,1737560730.2243786,1737560729.8999774,1737560730.0276027,1737560730.039967,1737560730.142972,1737560730.14594,1737560730.1459973
1737560719.499614,1737560730.3346035,1737560729.8999774,1737560730.0276027,1737560730.039967,1737560730.142972,1737560730.14594,1737560730.1459973
1737560719.499614,1737560730.3605049,1737560729.8999774,1737560730.0276027,1737560730.039967,1737560730.142972,1737560730.14594,1737560730.1459973
1737560720.7366464,1737560732.128708,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560720.7366464,1737560732.1886683,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560720.7366464,1737560732.2662485,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560720.7366464,1737560732.3119392,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560720.7366464,1737560732.3468387,1737560731.8066828,1737560732.0231097,1737560732.0345116,1737560732.1125157,1737560732.1164613,1737560732.1165128
1737560720.7366464,1737560732.390535,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560720.7366464,1737560732.4239583,1737560731.8066828,1737560732.0260582,1737560732.0355997,1737560732.1100345,1737560732.113776,1737560732.1138687
1737560716.2362518,1737560732.5184262,1737560731.7421858,1737560731.8616464,1737560731.8753607,1737560732.38669,1737560732.3889463,1737560732.3889954
1737560716.2362518,1737560732.5503066,1737560731.7421858,1737560731.8616464,1737560731.8753607,1737560732.38669,1737560732.3889463,1737560732.3889954
1737560725.906405,1737560737.1255317,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560725.906405,1737560737.1701703,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560725.906405,1737560737.3592188,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560725.906405,1737560737.4262693,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560725.906405,1737560737.469578,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560725.906405,1737560737.5322466,1737560736.2149525,1737560736.5707703,1737560736.5815322,1737560737.1031258,1737560737.105289,1737560737.1053448
1737560726.7551184,1737560737.9830105,1737560737.4116666,1737560737.8632145,1737560737.8769734,1737560737.9624124,1737560737.965353,1737560737.9654222
1737560727.6185126,1737560739.3044317,1737560739.0337317,1737560739.152051,1737560739.1646795,1737560739.2784915,1737560739.2816634,1737560739.2817914
1737560727.044494,1737560740.6147728,1737560740.3621337,1737560740.476525,1737560740.4883258,1737560740.5825543,1737560740.5872357,1737560740.587328
1737560727.044494,1737560740.6787617,1737560740.3621337,1737560740.476525,1737560740.4883258,1737560740.5825543,1737560740.5872357,1737560740.587328
1737560727.894985,1737560741.0200996,1737560740.4886582,1737560740.818272,1737560740.839095,1737560740.9942176,1737560740.9997985,1737560740.9998758
1737560722.8755844,1737560741.400585,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.4283192,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.4945872,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.5139413,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.5619454,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.5893052,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.6528964,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.6941206,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560722.8755844,1737560741.722506,1737560740.333166,1737560740.456901,1737560740.4671092,1737560741.3794208,1737560741.3822503,1737560741.3823266
1737560727.3217857,1737560741.8824375,1737560741.0338395,1737560741.332848,1737560741.3452477,1737560741.8570302,1737560741.8621216,1737560741.8621812
1737560727.3217857,1737560741.9128978,1737560741.0338395,1737560741.332848,1737560741.3452477,1737560741.8570302,1737560741.8621216,1737560741.8621812
1737560727.3217857,1737560741.9554389,1737560741.0338395,1737560741.332848,1737560741.3452477,1737560741.8570302,1737560741.8621216,1737560741.8621812
1737560727.3217857,1737560741.986781,1737560741.0338395,1737560741.332848,1737560741.3452477,1737560741.8570302,1737560741.8621216,1737560741.8621812
1737560728.1722074,1737560743.184793,1737560741.780372,1737560743.059342,1737560743.0707915,1737560743.1512475,1737560743.1556172,1737560743.1556952
1737560728.4524043,1737560743.2203147,1737560743.0068,1737560743.1259305,1737560743.1382434,1737560743.200932,1737560743.2035666,1737560743.203639
1737560728.4524043,1737560743.247791,1737560743.0068,1737560743.1232934,1737560743.1350093,1737560743.2195132,1737560743.2222466,1737560743.2223027
1737560728.4524043,1737560743.3438575,1737560743.0068,1737560743.1259305,1737560743.1382434,1737560743.200932,1737560743.2035666,1737560743.203639
1737560728.4524043,1737560743.41592,1737560743.0068,1737560743.1232934,1737560743.1350093,1737560743.2195132,1737560743.2222466,1737560743.2223027
1737560728.4524043,1737560743.496706,1737560743.0068,1737560743.1232934,1737560743.1350093,1737560743.2195132,1737560743.2222466,1737560743.2223027
1737560728.4524043,1737560743.5742013,1737560743.0068,1737560743.1232934,1737560743.1350093,1737560743.2195132,1737560743.2222466,1737560743.2223027
1737560723.4611273,1737560743.609757,1737560742.7247994,1737560743.247009,1737560743.2563875,1737560743.3263934,1737560743.3312447,1737560743.3313262
1737560728.4524043,1737560743.6624842,1737560743.0068,1737560743.1259305,1737560743.1382434,1737560743.200932,1737560743.2035666,1737560743.203639
1737560728.4524043,1737560743.7688866,1737560743.0068,1737560743.1259305,1737560743.1382434,1737560743.200932,1737560743.2035666,1737560743.203639
1737560728.4524043,1737560744.3111713,1737560743.0068,1737560743.2290056,1737560743.244995,1737560744.2889636,1737560744.2920623,1737560744.2922237
1737560724.918675,1737560745.9978988,1737560745.219122,1737560745.8826616,1737560745.8951495,1737560745.9769905,1737560745.97968,1737560745.9798253
1737560724.918675,1737560746.0398562,1737560745.219122,1737560745.8826616,1737560745.8951495,1737560745.9769905,1737560745.97968,1737560745.9798253
1737560726.2005694,1737560747.5351887,1737560747.0770864,1737560747.3808455,1737560747.392502,1737560747.4922805,1737560747.496251,1737560747.4963062
1737560726.2005694,1737560747.57122,1737560747.0770864,1737560747.3808455,1737560747.392502,1737560747.4922805,1737560747.496251,1737560747.4963062
1737560726.2005694,1737560747.6187627,1737560747.0770864,1737560747.3808455,1737560747.392502,1737560747.4922805,1737560747.496251,1737560747.4963062
